main_match_ratio,other_match_ratio,staple_match_ratio,missing_main_count,missing_other_count,missing_staple_count,calories,protein,fat,protein_ratio,fat_ratio,region_match,is_vegetarian_safe,low_calorie_penalty,preferred_main_overlap,disliked_main_overlap,within_cooking_time,label
1.0,0.0,0.0,0,5,0,135.2,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.3333333333333333,0.0,0,2,1,2607.4,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,0,212.6,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,1,3,0,12.2,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.2,0.0,0,4,0,31.5,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,0,212.6,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.25,0.0,1,3,0,12.2,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.2,0.0,0,4,0,172.9,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.2,0.0,0,4,0,174.4,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.16666666666666666,0.0,0,5,0,176.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,0,55.4,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.25,0.0,1,3,0,12.2,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.2,0.0,0,4,0,114.0,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,1,3,0,12.2,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.2,0.0,0,4,1,417.8,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.5,0.0,3,1,0,818.5,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.5,0.0,0,1,0,166.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,0,1,1,87.6,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.3333333333333333,0.0,1,2,1,666.5,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,1,158.8,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.1111111111111111,0.0,0,8,1,94.3,0,0,0.0,0.0,0,1,1,1,0,0,1
1.0,0.0,0.0,0,13,1,498.5,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,5,1,479.8,0,0,0.0,0.0,0,1,1,1,0,0,1
1.0,0.0,0.0,0,6,1,528.1,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,2,1,804.6,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,13,1,490.7,0,0,0.0,0.0,0,1,1,1,0,0,1
1.0,0.0,0.0,0,7,2,429.8,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,5,2,810.6,0,0,0.0,0.0,0,1,1,1,0,0,1
1.0,0.0,0.0,0,5,0,285.0,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,3,1,192.2,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.25,0.0,0,3,2,307.2,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,2,1,90.2,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,5,1,459.0,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.2,1.0,1,4,0,191.8,0,0,0.0,0.0,0,1,1,1,0,0,0
0.0,0.2,1.0,1,4,0,572.4,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.25,0.0,0,3,2,307.2,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,5,1,459.0,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,2,1,90.2,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,1.0,0,3,0,107.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.2,1.0,1,4,0,323.4,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.25,0.0,0,3,2,307.2,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,2,1,90.2,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,5,1,459.0,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.25,1.0,0,3,0,107.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.2,1.0,1,4,0,323.4,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,4,2,307.2,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,5,1,459.0,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,2,1,90.2,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,0,4,0,107.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,5,0,323.4,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,0,2.8,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.25,0.0,0,3,1,2101.4,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.2,0.0,0,4,1,153.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.2,0.0,0,4,0,151.8,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.16666666666666666,0.0,0,5,1,167.7,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,2,1,90.2,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,2,307.2,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,5,1,459.0,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.0,1.0,1,4,0,78.2,0,0,0.0,0.0,0,1,1,1,0,0,0
0.0,0.0,1.0,2,6,0,459.4,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,0,2.8,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.2,0.0,0,4,1,153.1,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.14285714285714285,0.0,0,6,2,110.9,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.14285714285714285,0.0,1,6,1,393.0,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.14285714285714285,0.0,0,6,0,389.8,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.125,0.0,0,7,1,454.2,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,1,300.9,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,1,751.8,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,3,0,65.5,0,0,0.0,0.0,0,1,1,0,0,0,0
0.5,0.125,0.0,1,7,1,405.4,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.2,1.0,1,4,0,323.4,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.0,1.0,0,4,0,107.7,0,0,0.0,0.0,0,1,1,0,0,0,1
0.5,0.0,0.0,1,5,0,154.5,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,1.0,0.0,1,0,0,1678.6,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,0.5,0,6,1,415.3,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,5,0,323.4,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.0,1.0,1,5,0,475.4,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,0,4,0,107.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,6,0,291.9,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,0.5,0,7,1,278.4,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,5,0,323.4,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.0,1.0,0,4,0,107.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,0.5,0,6,1,415.3,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,0.3333333333333333,1,3,2,503.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,0.3333333333333333,0,6,2,742.3,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,1.0,0.0,1,0,1,270.9,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.3333333333333333,0.0,1,2,1,635.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,1,2,1,724.3,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.25,0.0,1,3,1,332.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,1,3,1,435.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.16666666666666666,0.0,0,5,1,393.6,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.125,0.0,0,7,1,180.9,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.3333333333333333,0.0,0,2,0,445.7,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.3333333333333333,0.0,0,2,0,92.0,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.3333333333333333,0.0,0,2,0,198.0,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,1,147.6,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,1,360.5,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,0,198.0,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.3333333333333333,0.0,0,2,0,92.0,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,0,445.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,1,360.5,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,0,139.6,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,0,445.7,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.3333333333333333,0.0,0,2,0,92.0,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.3333333333333333,0.0,0,2,0,198.0,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,1,147.6,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,1,360.5,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,4,0,705.2,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,2,0,834.5,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,0,198.0,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,0,92.0,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,0,445.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,0,198.0,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.3333333333333333,0.0,0,2,0,445.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,0,92.0,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,1,199.5,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,0,167.3,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,0,1,1,118.0,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.5,0.0,1,1,2,547.6,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,1,138.8,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,2,2,0,966.8,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.3333333333333333,0.0,0,2,1,220.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,1,199.5,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.25,0.0,0,3,0,207.9,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.2,0.0,0,4,0,166.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.2,0.0,1,4,1,141.9,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.14285714285714285,0.0,0,6,2,99.9,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,1,1,0,32.3,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.5,0.0,1,1,0,730.5,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.5,0.0,0,1,0,245.4,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,1,1,0,403.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,1,1,0,1685.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,1,1,0,32.3,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.5,0.0,1,1,0,730.5,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,0,1,0,245.4,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.5,0.0,1,1,0,403.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,1,1,0,1685.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,1.0,0.0,0,0,1,86.5,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.5,0.0,1,1,1,356.6,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.5,0.0,1,1,1,417.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,0,1,0,62.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,0,1,0,77.3,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,1.0,0.0,0,0,1,86.5,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.5,0.0,0,1,0,77.3,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.5,0.0,0,1,0,62.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,1,1,1,356.6,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,1,2,0,1351.8,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,0,8,0,65.9,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.0,1.0,0,6,0,124.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,0.5,0,4,1,219.7,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,1.0,0.0,0,0,1,86.5,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.0,0.5,0,7,1,141.9,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,0,8,0,65.9,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.0,1.0,0,6,0,124.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,0.5,0,4,1,219.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,0.5,0,7,1,141.9,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,0.3333333333333333,0,6,2,113.5,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,5,1,270.1,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,1,207.4,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.0,1.0,0,8,0,65.9,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.0,1.0,0,6,0,124.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.5,0.0,0.0,1,9,1,608.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,1.0,0.0,0,0,1,216.3,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,1.0,0.0,1,0,0,215.0,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,1.0,0.0,0,0,1,1620.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,1.0,0.0,0,0,1,411.4,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,1.0,0.0,0,0,2,297.0,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,1.0,0.0,0,0,1,833.0,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,1.0,0.0,0,0,1,88.3,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,1.0,0.0,1,0,0,215.0,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,1.0,0.0,0,0,1,284.1,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,1.0,0.0,1,0,1,63.3,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,5,1,270.1,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,1,207.4,0,0,0.0,0.0,0,1,1,0,0,0,1
0.5,0.0,0.0,1,9,1,608.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,0.0,0,3,1,2101.4,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.2,0.0,0,4,0,151.8,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,5,0,524.6,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,8,1,478.7,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,5,0,128.7,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,6,1,414.7,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,4,1,540.9,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,5,0,524.6,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,8,1,478.7,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,5,0,128.7,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,6,1,414.7,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,4,1,540.9,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,1.0,1,3,0,464.6,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.25,1.0,1,3,0,243.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.125,1.0,2,7,0,122.3,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,4,0,90.8,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,6,0,422.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,1.0,1,3,0,464.6,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.25,1.0,1,3,0,243.7,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.125,1.0,2,7,0,122.3,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,4,0,90.8,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,6,0,422.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,1.0,1,3,0,464.6,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.25,1.0,1,3,0,243.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.125,1.0,2,7,0,122.3,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,4,0,90.8,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,6,0,422.1,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.25,1.0,1,3,0,464.6,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.25,1.0,1,3,0,243.7,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.125,1.0,2,7,0,122.3,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,6,0,251.5,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,8,0,711.4,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,9,0,640.5,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,2,1008.1,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,2,286.6,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,4,1,90.8,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,4,1,334.3,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,4,1,738.3,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,0,3,0,335.0,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.0,1.0,1,3,0,42.2,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,0,6,0,2464.8,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.0,1.0,0,5,0,235.7,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,0,8,0,520.8,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,4,0,705.2,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,2,0,834.5,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,5,0,296.5,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.0,1.0,0,6,0,284.5,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,6,0,414.7,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,1.0,0,3,0,492.4,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,1.0,0,7,0,925.8,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,1.0,0,3,0,829.3,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,1.0,0,4,0,539.7,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,1.0,0,3,0,1686.6,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,3,1,635.8,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,5,0,234.9,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,6,0,556.7,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,0,0,433.8,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,6,1,121.7,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,3,1,635.8,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,0,107.9,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,6,0,556.7,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,5,0,234.9,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,6,0,65.8,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,3,1,42.2,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,6,0,186.1,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,3,1,96.8,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,3,0,22.5,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,7,0,323.3,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.2,0.0,0,4,1,295.7,0,0,0.0,0.0,0,1,1,1,0,0,1
1.0,0.0,0.0,0,8,3,218.8,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,3,0,117.0,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,3,2,511.0,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,8,1,382.8,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,8,3,218.8,0,0,0.0,0.0,0,1,1,1,0,0,1
1.0,0.0,0.0,0,5,1,295.7,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,3,0,117.0,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,3,2,511.0,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,3,0,99.7,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,8,3,218.8,0,0,0.0,0.0,0,1,1,1,0,0,1
1.0,0.0,0.0,0,5,1,295.7,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,3,0,117.0,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,3,2,511.0,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,3,0,99.7,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,8,3,218.8,0,0,0.0,0.0,0,1,1,1,0,0,1
1.0,0.0,0.0,0,5,1,295.7,0,0,0.0,0.0,0,1,1,1,0,0,1
1.0,0.0,0.0,0,3,0,117.0,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,3,2,511.0,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,3,0,99.7,0,0,0.0,0.0,0,1,1,1,0,0,0
0.0,0.5,0.0,0,1,0,69.7,0,0,0.0,0.0,0,1,1,0,0,0,1
0.0,0.5,0.0,0,1,0,94.0,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,0,1,0,408.6,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,0,1,0,49.8,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.5,0.0,0,1,0,64.7,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,3,0,65.5,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,1,300.9,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,1,751.8,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,8,1,454.2,0,0,0.0,0.0,0,1,1,0,0,0,0
0.5,0.0,0.0,1,8,1,405.4,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,3,0,65.5,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,8,1,454.2,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,1,751.8,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,1,300.9,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,1,5,0,475.4,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,3,0,65.5,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,1,300.9,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,8,1,454.2,0,0,0.0,0.0,0,1,1,0,0,0,0
1.0,0.0,0.0,0,4,1,751.8,0,0,0.0,0.0,0,1,1,0,0,0,0
0.0,0.0,1.0,2,5,0,467.8,0,0,0.0,0.0,0,1,1,1,0,0,0
1.0,0.0,0.0,0,3,0,65.5,0,0,0.0,0.0,0,1,1,0,0,0,1
1.0,0.0,0.0,0,4,1,751.8,0,0,0.0,0.0,0,1,1,0,0,0,1
